Actual,Predicted
178401552.93811494,178375665.8208208
133397650.63160372,133387531.70199904
503222365.9304246,502972283.3325071
283988952.87768394,284056223.0849165
187874529.6360044,187877328.115609
518001576.24240303,517871956.3497658
427758646.01658726,427754058.7404499
70329087.21394253,70330192.26353733
330484678.7506971,330477935.2784512
558024773.8925611,558237761.1992552
382973284.5598576,382964662.2105617
437431746.2108642,437425350.2105138
423934663.3211244,424022842.8973903
251273325.43598983,251315261.74628475
267700259.75050467,267676828.74706212
84811642.06027104,84846982.02025998
195726709.7121804,195710348.88330102
855871958.161517,855695327.0962483
586790526.1979336,586673998.649545
246110400.13225192,246096797.26128078
484111691.2103289,483905997.5927724
266051491.41063532,266103113.4045279
644302891.1457818,644273853.1718571
245983064.99035785,245998309.7745891
528844178.1191014,528817581.0706327
78756927.7731461,78743065.62004599
632283597.9577833,632091706.7650813
99646546.46525368,99684836.71365708
320238626.521301,320241730.5483062
302446301.04441136,302363262.54661083
704894086.2632399,704935172.0612602
248576744.47294307,248678718.23017097
260207933.5613172,260236699.70719257
342960238.6293698,342772601.8761359
201909252.336158,202016236.20639294
214671842.86619216,214652949.58798626
215809318.3384305,215839546.2618956
140955243.875931,140896181.02282983
142680111.0185165,142676723.1204858
402789861.22995216,402875144.0808538
484061597.2152615,484114553.23534423
382094693.55987006,382114401.2891929
255974346.13570628,256111667.2817604
337622174.3053704,337620771.96808034
129582292.77682456,128994883.69323055
146499373.19089034,146505256.80749404
676031703.2481407,675988637.3811718
624836677.7427038,624782561.1330979
595604662.3665519,595623813.2622384
248108858.2974901,248188829.36424553
308396846.1925653,308376333.82871413
23306931.955037214,23340354.438777447
379144792.2219088,379153730.0427146
370609738.4591825,370611006.92333
331041861.2229816,331082455.6074321
699968114.5370005,699943933.4412086
125243365.82283583,125239717.68421078
331401622.58495986,331402597.3541263
328692933.989072,328708721.6636201
170695374.04873186,170694180.77993786
257097293.7284771,257099726.41196343
370075774.4703117,370072209.1566974
147031727.7208979,146643986.06109887
188538863.0139592,188688141.70412716
1679357033.4214716,1680219829.1134589
256051090.4429772,256053374.2421989
592462761.3582432,592435513.596389
123813666.34582935,123812523.05167371
386624341.0260417,386624782.71996236
403221573.2679702,403217070.3241409
148615160.43261492,148598578.97294176
335810004.0370897,334015040.247102
228565160.1753371,228575410.9988536
221451425.19986385,221468633.98932678
371220833.94500846,371186600.28939164
58932140.74146141,58993260.26166464
372089887.3395,372111538.34389466
400657515.7400346,400648861.7491533
246879365.7370929,246641726.55471146
485067692.8292452,484949116.66983294
430965795.2587584,430767908.23115045
864330403.1118784,864327941.2050188
297894043.27618,297881766.8652261
242715359.67980173,242741197.10698417
69223461.98514818,69298138.73944288
192057181.85728088,192127855.41242257
210081932.21541816,210075713.6120427
543206999.3864634,543028470.161536
460517183.4986998,460538635.01420486
184327781.25691432,184331613.77134857
140195367.10571218,140226261.73278424
130943510.07699496,131038413.56296816
185800296.13908103,185808970.17513058
264907762.3885125,264905144.03111663
351301905.44832885,351164994.3781335
445097231.56166446,445065795.51459694
225147711.79289848,225450149.78554058
519054922.26983607,519851635.77987593
246257662.18220776,246249819.37973633
227735593.38084424,227683936.17260495
548107834.4783678,548630519.6293159
299759332.1937032,299758394.24796224
305440380.2568796,305443011.41676503
337025203.9129842,338993268.0957356
308640124.26709354,308650317.4535442
101904086.11115482,101880495.64494401
59901423.08342112,59613350.12349956
62893699.76648212,62892841.84024847
107569443.1539994,107569548.07429318
193512726.4542369,193510780.62465692
328373107.9616969,328335350.12197363
501788230.5450229,501757741.60950655
860747475.9363097,861027196.8018199
434697904.71926665,434703245.7664686
650667360.0985063,633888184.5830374
451626149.3784272,451647756.45054156
178014415.3253276,177933572.87931934
288118070.9057245,288118626.9587181
343587113.1919758,343628628.54062676
411115523.5309447,410872074.4976409
146628548.0011793,146627282.28832603
130076831.99240834,130064112.66475023
310637187.12407005,310636356.71427524
290836486.0348924,290636481.64353734
258932378.1275646,258931865.19023252
48006114.32746802,48002640.0293542
900207049.2064661,899844724.5798606
92553290.09039693,92549563.60435005
410676866.2139987,410667526.305714
647148531.5705606,647084435.6494427
732526608.6016054,732695901.6889815
350346777.7218717,350342101.25033194
107760729.6654387,107757733.51957828
86949557.52734463,86957663.00138147
239353110.8478865,239345916.69082087
309361291.10728914,309327453.1692326
278116607.7629465,278186426.6358017
286839937.9577712,286830343.54485756
418998746.96864647,419095694.71816725
429939793.74737656,428512875.4740769
670363428.1553738,670491223.9023945
320562205.55198133,320560956.373043
195900935.0919759,195908888.36351863
195940258.05709228,195938036.11378843
226348621.92788652,226351963.88863426
243181953.54074723,243219222.05395314
389374367.6214079,389457864.46570235
407437105.6130169,407438045.3692812
331603040.08948815,331603560.289723
76388888.8262351,76392845.72492342
367920601.98922,367855743.0978946
375361575.1185674,375976881.1626756
57976401.0967832,58042950.06917987
582172083.4136002,582116067.5161693
296749522.5060773,296765032.7407125
75672041.64096168,75680928.45914233
346018354.28702223,346005304.72511
214108348.6714897,214119837.74244568
176255640.27663082,176237626.63915044
389459286.0046187,389179310.8700409
277472353.84294367,277478574.2736955
545871903.6912332,545773331.1239867
1158771081.8234627,1158527489.789847
318853645.78522575,318841551.57772404
279344108.1011942,279347492.23685634
32712172.93456209,32718800.20478096
604118266.1040376,604077324.3808254
306073738.3057026,306060053.1907033
246358774.37236544,246382750.2243144
406139466.9888867,406170383.4890734
339069695.61387104,339107127.14344275
161526863.01415303,161633248.8356368
115249593.43328696,115253778.49242765
424045773.9739422,424052747.04925674
931030168.3864052,932810338.5534127
541669293.7294545,541045223.4712237
757523177.6465807,757162039.1973221
42180071.49800471,42195966.448940314
335950919.9260955,335987034.9648619
374131255.9049388,374127783.7511309
261537726.12541395,261547855.63925207
296354917.9224162,296360135.6608281
423840385.0153232,423855791.78814316
206643285.5803022,206730781.70432445
297129931.8522057,296932335.30658907
861061000.4291327,861467608.3427867
272864116.063826,272876202.29941684
514893483.1851617,514864295.9558823
391788906.6846589,391782836.66232413
268157895.79186663,268163735.28955418
298410151.141851,298402807.26603794
787568247.4363985,788055732.1896847
74749821.72423732,74757383.96111988
405261045.2465344,405399779.2374693
1432394392.1872578,1434087497.9006007
92171025.855343,92127322.96258165
325906349.1415946,325902822.17125887
50484549.857356034,50489957.61585318
631890742.7515049,631599922.3319774
75236919.06065969,75239328.00238104
324772732.79405206,324761641.9281852
60800087.12263957,60771434.85322251
261625816.80626988,261745457.2142698
95510208.6779298,95836726.4277456
116183251.56782848,116176691.54463436
931432599.8159308,931429897.708427
347388850.415039,347309090.5692837
429206870.73184913,429337101.2501573
392047798.6423157,392045771.09568167
419439606.3131646,420284432.70850563
185060358.29618207,185062282.58721855
107428491.504442,107489457.2561957
724209083.8301214,724011290.3521484
385070253.21051615,385406453.37887055
761981285.5713984,761615229.084623
151789580.01150864,151765041.38049442
387541963.7426481,387476769.1488749
144686372.92305237,144543052.72479668
143696076.1318291,143688560.88747814
508341051.6950738,508376348.61863256
344655026.89716345,344657288.4927816
430403805.5075148,430408982.6796711
257269104.41225085,257245324.31022826
22157573.49270248,22140400.96134655
164685760.02405047,164686092.33482456
204660589.26324728,204728478.1976506
257272613.33370048,257256240.06311095
178175569.85899335,178177966.53527004
422316555.86047614,422315154.0274365
1442054177.2029617,1443720828.657168
151090673.3770339,151085977.7613514
134532454.1638267,134603095.46684656
575373645.3215193,575453627.0194273
239275889.44165877,239273553.24170578
203466089.108068,203458997.68333194
253447205.35309568,253513587.79848775
392266964.2448632,392252819.005812
219209343.91065544,219035173.32279778
328219252.7689949,328255505.82040495
234269479.55833095,234274477.63325897
362504232.5228408,362602295.3516108
409902092.4723984,409896196.9959452
288559790.6729477,288637747.69199246
335294407.2334414,335348581.71512175
291124077.7743363,291095264.25629306
279888231.6317688,279881224.3375268
71388159.74877001,71390284.80733334
28052598.63825193,28077131.365979627
591038381.4645139,591095506.6631689
470910453.2628865,470811773.3232185
263836713.36567783,263853084.37341613
435223672.0186876,434916067.5461684
451186184.5941809,451174778.8580622
212952964.0061856,212940058.81812328
434317671.4397601,434336563.5424446
409462184.1469213,409453992.9289399
431703836.8330928,431702708.6652778
88716647.24983679,88729428.85088718
265442057.2566877,265561222.75114787
328704312.6835231,328848073.258824
385706604.4308466,385581067.33004403
244146169.20975223,244525346.10323754
104274758.89066768,104273458.75626582
111653767.40490565,111532942.3772648
224711148.3306151,224797730.78772733
106016885.14529815,106013683.75968967
164658458.07609722,164722948.69793805
250258245.5861189,250263723.88994512
145321827.15264767,145320097.61033118
1254992756.743713,1255442544.0258987
257551810.271262,257518011.41381943
80142574.52686644,80230630.92677352
175686966.44014302,175713864.34694248
172942800.94109985,172948361.8773905
284861139.35028225,284928067.28853613
189980559.81738323,190029194.33317256
149075674.2400889,149074312.15873876
459431734.15276855,459422114.28591657
1024309316.4452312,1023686161.1950818
222558879.28795707,222557564.83752155
375377299.515002,375484888.3036827
200629546.35211176,200396787.29000336
161119604.97302887,161129267.87513167
210781041.2336869,210775756.2367505
825060703.6017922,824733615.4555485
820073147.4919527,817026533.6346549
40372225.206899,40455006.74992223
516726273.8252541,516738406.4235616
341533018.3134526,341541802.9799598
1077068609.3370051,1076516691.4099326
46549619.53728451,46640517.79690933
77578553.34628655,77571782.0041861
133885718.94628836,133888256.09598127
247419628.3272676,247419573.57236627
384087277.8633266,384083645.6539898
246292197.0297434,246284286.44274792
450774088.975993,450902016.649398
295195505.7174395,295193457.5518957
218396638.48255304,218399222.56982967
164313054.41788337,164309684.6163667
296601321.81724775,287868945.6154202
268060456.51995936,268264890.43981493
92264853.72150762,92257406.27970643
363867832.7675179,363864683.32281953
291370467.4832263,291361448.171812
441801743.1332381,441753164.7883571
253117986.62365967,253109436.5474877
605188783.7403079,604732607.953274
135965701.33972782,136935477.02607864
390954760.2333841,390959980.64912015
635587372.269389,635630643.7914959
137718680.93642598,137802349.89036533
302557605.0182749,302563482.635251
178688371.11257964,178702726.2288961
231811276.13149023,231792272.57458797
149732555.7780372,149730572.8181177
276233601.19091856,276243999.344142
94822777.67814451,94442112.99650553
441753117.3338015,441742704.95623344
169983948.37647128,169976043.90305024
74958479.44454148,74968000.81863976
89068361.12422672,89184912.18419327
44661284.83365128,44624907.89881839
113280967.26428483,113314918.29734348
124772202.51979887,124764019.20535474
1111776397.1775303,1111778095.7311277
324081247.3665194,324060556.48936296
166990421.54568455,166985502.0460313
32402149.83381572,32296902.381513704
367238242.0455816,367133951.8022802
79563267.81178883,79550119.59727047
192605655.19749552,192595204.9590513
243941243.43130416,243984739.7152266
216240655.73438868,216281490.3290058
363870843.40986216,363926037.4973753
361654173.7596362,361854056.0009976
102520253.83200936,102496574.15306227
111849430.22581407,111860806.95169991
302963654.45145565,302973760.2735895
95074251.98427115,95099537.20132312
378438832.8617119,378439519.243354
694295081.989725,694272317.400936
349116061.2341526,349114386.7715001
282705600.02857405,282702709.86339754
328174516.60808206,328181465.24972814
436470412.44511706,436508320.3388504
173126057.96496373,173130819.49415055
149289648.04301602,149285199.91728246
245408732.861769,245406169.39655295
794229301.2410831,796598790.8150367
323670419.6417496,323689304.437993
